Año,Mes,País,Producto,Exportacion
2022,Enero,Argentina,Planos,8.408
2022,Enero,Argentina,Tubos Sin Costura,20.67
2022,Enero,Argentina,Laminados,38.865
2022,Enero,Bolivia,Largos,0.0
2022,Enero,Bolivia,Planos,0.0
2022,Enero,Bolivia,Tubos Sin Costura,0.0
2022,Enero,Bolivia,Laminados,0.0
2022,Enero,Brasil,Largos,105.193
2022,Enero,Brasil,Planos,314.889
2022,Enero,Brasil,Tubos Sin Costura,0.0
2022,Enero,Brasil,Laminados,420.082
2022,Enero,Chile,Largos,12.474721619999993
2022,Enero,Chile,Planos,2.60867627
2022,Enero,Chile,Tubos Sin Costura,0.06567622000000002
2022,Enero,Chile,Laminados,15.149074109999994
2022,Enero,Colombia,Largos,0.15823643
2022,Enero,Colombia,Planos,1.43144028
2022,Enero,Colombia,Tubos Sin Costura,2.6223248200000002
2022,Enero,Colombia,Laminados,4.21200153
2022,Enero,Costa Rica,Largos,16.375948759999996
2022,Enero,Costa Rica,Planos,3.511267800000001
2022,Enero,Costa Rica,Tubos Sin Costura,0.0049040099999999994
2022,Enero,Costa Rica,Laminados,19.89212057
2022,Enero,Ecuador,Largos,1.1122958900000002
2022,Enero,Ecuador,Planos,0.189521
2022,Enero,Ecuador,Tubos Sin Costura,0.12171831
2022,Enero,Ecuador,Laminados,1.4235352000000003
2022,Enero,El Salvador,Largos,5.152783350000002
2022,Enero,El Salvador,Planos,4.530092130000002
2022,Enero,El Salvador,Tubos Sin Costura,0.00087244
2022,Enero,El Salvador,Laminados,9.683747920000004
2022,Enero,Guatemala,Largos,10.386931
2022,Enero,Guatemala,Planos,2.896043
2022,Enero,Guatemala,Tubos Sin Costura,0.083343
2022,Enero,Guatemala,Laminados,13.366317
2022,Enero,Honduras,Largos,5.604250659999999
2022,Enero,Honduras,Planos,5.539895040000001
2022,Enero,Honduras,Tubos Sin Costura,0.00338694
2022,Enero,Honduras,Laminados,11.14753264
2022,Enero,México,Largos,153.67811974842
2022,Enero,México,Planos,168.04479025565
2022,Enero,México,Tubos Sin Costura,63.198105857419996
2022,Enero,México,Laminados,384.92101586149
2022,Enero,Panamá,Largos,0.07037119
2022,Enero,Panamá,Planos,0.00062786
2022,Enero,Panamá,Tubos Sin Costura,0.06424999
2022,Enero,Panamá,Laminados,0.13524904
2022,Enero,Paraguay,Largos,0.728
2022,Enero,Paraguay,Planos,0.0
2022,Enero,Paraguay,Tubos Sin Costura,0.0
2022,Enero,Paraguay,Laminados,0.728
2022,Enero,Perú,Largos,9.40137406
2022,Enero,Perú,Planos,0.35563103000000007
2022,Enero,Perú,Tubos Sin Costura,0.11754044000000002
2022,Enero,Perú,Laminados,9.87454553
2022,Enero,Uruguay,Largos,0.909488
2022,Enero,Uruguay,Planos,0.010997
2022,Enero,Uruguay,Tubos Sin Costura,0.0
2022,Enero,Uruguay,Laminados,0.920485
2022,Enero,Venezuela,Largos,0.0
2022,Enero,Venezuela,Planos,0.0
2022,Enero,Venezuela,Tubos Sin Costura,0.0
2022,Enero,Venezuela,Laminados,0.0
2022,Febrero,Argentina,Largos,5.166
2022,Febrero,Argentina,Planos,14.985
2022,Febrero,Argentina,Tubos Sin Costura,46.356
2022,Febrero,Argentina,Laminados,66.507
2022,Febrero,Bolivia,Largos,0.0
2022,Febrero,Bolivia,Planos,0.0
2022,Febrero,Bolivia,Tubos Sin Costura,0.155063
2022,Febrero,Bolivia,Laminados,0.155063
2022,Febrero,Brasil,Largos,127.118
2022,Febrero,Brasil,Planos,227.201
2022,Febrero,Brasil,Tubos Sin Costura,0.0
2022,Febrero,Brasil,Laminados,354.31899999999996
2022,Febrero,Chile,Largos,33.59132842
2022,Febrero,Chile,Planos,0.8471760299999999
2022,Febrero,Chile,Tubos Sin Costura,0.41538072000000004
2022,Febrero,Chile,Laminados,34.853885170000005
2022,Febrero,Colombia,Largos,0.25010797
2022,Febrero,Colombia,Planos,2.3070314900000004
2022,Febrero,Colombia,Tubos Sin Costura,3.48870211
2022,Febrero,Colombia,Laminados,6.04584157
2022,Febrero,Costa Rica,Largos,17.19226503000001
2022,Febrero,Costa Rica,Planos,4.231921449999998
2022,Febrero,Costa Rica,Tubos Sin Costura,0.009070589999999996
2022,Febrero,Costa Rica,Laminados,21.433257070000007
2022,Febrero,Ecuador,Largos,0.64727331
2022,Febrero,Ecuador,Planos,0.22092718
2022,Febrero,Ecuador,Tubos Sin Costura,0.070566
2022,Febrero,Ecuador,Laminados,0.93876649
2022,Febrero,El Salvador,Largos,4.91266928
2022,Febrero,El Salvador,Planos,3.856845340000001
2022,Febrero,El Salvador,Tubos Sin Costura,0.00716316
2022,Febrero,El Salvador,Laminados,8.77667778
2022,Febrero,Guatemala,Largos,9.943794
2022,Febrero,Guatemala,Planos,3.99181
2022,Febrero,Guatemala,Tubos Sin Costura,0.14002
2022,Febrero,Guatemala,Laminados,14.075624000000001
2022,Febrero,Honduras,Largos,5.800723309999999
2022,Febrero,Honduras,Planos,6.07001486
2022,Febrero,Honduras,Tubos Sin Costura,5e-06
2022,Febrero,Honduras,Laminados,11.870743169999999
2022,Febrero,México,Largos,180.2168115414
2022,Febrero,México,Planos,232.44168123434
2022,Febrero,México,Tubos Sin Costura,53.22316825756
2022,Febrero,México,Laminados,465.8816610333
2022,Febrero,Panamá,Largos,0.06795070000000002
2022,Febrero,Panamá,Planos,0.02709868
2022,Febrero,Panamá,Tubos Sin Costura,0.0
2022,Febrero,Panamá,Laminados,0.09504938000000002
2022,Febrero,Paraguay,Largos,0.559302
2022,Febrero,Paraguay,Planos,0.0
2022,Febrero,Paraguay,Tubos Sin Costura,0.0
2022,Febrero,Paraguay,Laminados,0.559302
2022,Febrero,Perú,Largos,15.521821359999997
2022,Febrero,Perú,Planos,0.25551121
2022,Febrero,Perú,Tubos Sin Costura,0.05568870999999996
2022,Febrero,Perú,Laminados,15.833021279999997
2022,Febrero,Uruguay,Largos,0.140616
2022,Febrero,Uruguay,Planos,0.0
2022,Febrero,Uruguay,Tubos Sin Costura,1e-06
2022,Febrero,Uruguay,Laminados,0.140617
2022,Febrero,Venezuela,Largos,0.0
2022,Febrero,Venezuela,Planos,0.00017
2022,Febrero,Venezuela,Tubos Sin Costura,0.0
2022,Febrero,Venezuela,Laminados,0.00017
2022,Marzo,Argentina,Largos,5.627
2022,Marzo,Argentina,Planos,9.676
2022,Marzo,Argentina,Tubos Sin Costura,30.701
2022,Marzo,Argentina,Laminados,46.004000000000005
2022,Marzo,Bolivia,Largos,0.0007156
2022,Marzo,Bolivia,Planos,0.0
2022,Marzo,Bolivia,Tubos Sin Costura,0.10928036
2022,Marzo,Bolivia,Laminados,0.10999596
2022,Marzo,Brasil,Largos,161.816
2022,Marzo,Brasil,Planos,259.566
2022,Marzo,Brasil,Tubos Sin Costura,0.0
2022,Marzo,Brasil,Laminados,421.38199999999995
2022,Marzo,Chile,Largos,18.71960239
2022,Marzo,Chile,Planos,6.898198680000003
2022,Marzo,Chile,Tubos Sin Costura,0.13797924
2022,Marzo,Chile,Laminados,25.755780310000002
2022,Marzo,Colombia,Largos,0.33039317
2022,Marzo,Colombia,Planos,3.6294886999999996
2022,Marzo,Colombia,Tubos Sin Costura,10.179223150000004
2022,Marzo,Colombia,Laminados,14.139105020000002
2022,Marzo,Costa Rica,Largos,17.08953761999999
2022,Marzo,Costa Rica,Planos,13.178932039999985
2022,Marzo,Costa Rica,Tubos Sin Costura,0.01742334
2022,Marzo,Costa Rica,Laminados,30.285892999999977
2022,Marzo,Ecuador,Largos,1.3788942700000002
2022,Marzo,Ecuador,Planos,0.40649570000000007
2022,Marzo,Ecuador,Tubos Sin Costura,0.03712574
2022,Marzo,Ecuador,Laminados,1.8225157100000002
2022,Marzo,El Salvador,Largos,7.8498867699999995
2022,Marzo,El Salvador,Planos,4.761445070000001
2022,Marzo,El Salvador,Tubos Sin Costura,0.00175654
2022,Marzo,El Salvador,Laminados,12.61308838
2022,Marzo,Guatemala,Largos,10.920995
2022,Marzo,Guatemala,Planos,4.068917
2022,Marzo,Guatemala,Tubos Sin Costura,0.099654
2022,Marzo,Guatemala,Laminados,15.089566
2022,Marzo,Honduras,Largos,6.22861347
2022,Marzo,Honduras,Planos,4.578029270000001
2022,Marzo,Honduras,Tubos Sin Costura,0.0075455900000000005
2022,Marzo,Honduras,Laminados,10.81418833
2022,Marzo,México,Largos,194.83781958927
2022,Marzo,México,Planos,231.38150931459
2022,Marzo,México,Tubos Sin Costura,48.05299917988
2022,Marzo,México,Laminados,474.27232808374
2022,Marzo,Panamá,Largos,0.08169080000000001
2022,Marzo,Panamá,Planos,0.01054224
2022,Marzo,Panamá,Tubos Sin Costura,0.02873728
2022,Marzo,Panamá,Laminados,0.12097032
2022,Marzo,Paraguay,Largos,0.728
2022,Marzo,Paraguay,Planos,0.080146
2022,Marzo,Paraguay,Tubos Sin Costura,0.0
2022,Marzo,Paraguay,Laminados,0.808146
2022,Marzo,Perú,Largos,13.09699043
2022,Marzo,Perú,Planos,0.17115639000000002
2022,Marzo,Perú,Tubos Sin Costura,0.07429408999999997
2022,Marzo,Perú,Laminados,13.34244091
2022,Marzo,Uruguay,Largos,0.980859
2022,Marzo,Uruguay,Planos,0.00586
2022,Marzo,Uruguay,Tubos Sin Costura,5e-06
2022,Marzo,Uruguay,Laminados,0.986724
2022,Marzo,Venezuela,Largos,0.0
2022,Marzo,Venezuela,Planos,0.0
2022,Marzo,Venezuela,Tubos Sin Costura,0.0
2022,Marzo,Venezuela,Laminados,0.0
2022,Abril,Argentina,Largos,8.441
2022,Abril,Argentina,Planos,5.668
2022,Abril,Argentina,Tubos Sin Costura,20.776
2022,Abril,Argentina,Laminados,34.885000000000005
2022,Abril,Bolivia,Largos,0.0
2022,Abril,Bolivia,Planos,0.0
2022,Abril,Bolivia,Tubos Sin Costura,0.08669
2022,Abril,Bolivia,Laminados,0.08669
2022,Abril,Brasil,Largos,131.523
2022,Abril,Brasil,Planos,132.808
2022,Abril,Brasil,Tubos Sin Costura,0.0
2022,Abril,Brasil,Laminados,264.331
2022,Abril,Chile,Largos,12.75656244
2022,Abril,Chile,Planos,1.12361
2022,Abril,Chile,Tubos Sin Costura,0.06602344999999998
2022,Abril,Chile,Laminados,13.946195889999998
2022,Abril,Colombia,Largos,0.31000126
2022,Abril,Colombia,Planos,2.7608216
2022,Abril,Colombia,Tubos Sin Costura,3.58355073
2022,Abril,Colombia,Laminados,6.65437359
2022,Abril,Costa Rica,Largos,0.0
2022,Abril,Costa Rica,Planos,0.0
2022,Abril,Costa Rica,Tubos Sin Costura,0.0
2022,Abril,Costa Rica,Laminados,0.0
2022,Abril,Ecuador,Largos,1.3600193399999998
2022,Abril,Ecuador,Planos,0.34099675
2022,Abril,Ecuador,Tubos Sin Costura,0.00064
2022,Abril,Ecuador,Laminados,1.7016560899999997
2022,Abril,El Salvador,Largos,5.5858915
2022,Abril,El Salvador,Planos,4.5495801
2022,Abril,El Salvador,Tubos Sin Costura,0.0052861
2022,Abril,El Salvador,Laminados,10.140757699999998
2022,Abril,Guatemala,Largos,12.353746
2022,Abril,Guatemala,Planos,5.268385
2022,Abril,Guatemala,Tubos Sin Costura,0.106084
2022,Abril,Guatemala,Laminados,17.728215
2022,Abril,Honduras,Largos,4.999993430000001
2022,Abril,Honduras,Planos,6.243820700000001
2022,Abril,Honduras,Tubos Sin Costura,0.00442445
2022,Abril,Honduras,Laminados,11.24823858
2022,Abril,México,Largos,173.91512070541
2022,Abril,México,Planos,215.03834240133
2022,Abril,México,Tubos Sin Costura,68.4453839377
2022,Abril,México,Laminados,457.39884704444
2022,Abril,Panamá,Largos,0.13085134999999998
2022,Abril,Panamá,Planos,0.09275
2022,Abril,Panamá,Tubos Sin Costura,0.0
2022,Abril,Panamá,Laminados,0.22360134999999998
2022,Abril,Paraguay,Largos,0.36306
2022,Abril,Paraguay,Planos,0.0
2022,Abril,Paraguay,Tubos Sin Costura,0.0
2022,Abril,Paraguay,Laminados,0.36306
2022,Abril,Perú,Largos,14.45424688
2022,Abril,Perú,Planos,0.3173003
2022,Abril,Perú,Tubos Sin Costura,0.06001263
2022,Abril,Perú,Laminados,14.831559809999998
2022,Abril,Uruguay,Largos,1.07824
2022,Abril,Uruguay,Planos,0.002625
2022,Abril,Uruguay,Tubos Sin Costura,0.0
2022,Abril,Uruguay,Laminados,1.0808650000000002
2022,Abril,Venezuela,Largos,0.0
2022,Abril,Venezuela,Planos,0.0
2022,Abril,Venezuela,Tubos Sin Costura,0.0
2022,Abril,Venezuela,Laminados,0.0
2022,Mayo,Argentina,Largos,14.806
2022,Mayo,Argentina,Planos,6.666
2022,Mayo,Argentina,Tubos Sin Costura,9.469
2022,Mayo,Argentina,Laminados,30.941000000000003
2022,Mayo,Bolivia,Largos,0.003
2022,Mayo,Bolivia,Planos,0.0
2022,Mayo,Bolivia,Tubos Sin Costura,0.0
2022,Mayo,Bolivia,Laminados,0.003
2022,Mayo,Brasil,Largos,130.352
2022,Mayo,Brasil,Planos,229.776
2022,Mayo,Brasil,Tubos Sin Costura,0.0
2022,Mayo,Brasil,Laminados,360.12800000000004
2022,Mayo,Chile,Largos,42.676718709999996
2022,Mayo,Chile,Planos,4.38720199
2022,Mayo,Chile,Tubos Sin Costura,0.25959843000000005
2022,Mayo,Chile,Laminados,47.323519129999994
2022,Mayo,Colombia,Largos,0.10995919000000001
2022,Mayo,Colombia,Planos,2.3940285999999995
2022,Mayo,Colombia,Tubos Sin Costura,2.00565908
2022,Mayo,Colombia,Laminados,4.509646869999999
2022,Mayo,Costa Rica,Largos,0.0
2022,Mayo,Costa Rica,Planos,0.0
2022,Mayo,Costa Rica,Tubos Sin Costura,0.0
2022,Mayo,Costa Rica,Laminados,0.0
2022,Mayo,Ecuador,Largos,2.1393192999999995
2022,Mayo,Ecuador,Planos,0.401447
2022,Mayo,Ecuador,Tubos Sin Costura,0.0671552000000003
2022,Mayo,Ecuador,Laminados,2.6079215
2022,Mayo,El Salvador,Largos,5.750429
2022,Mayo,El Salvador,Planos,5.395765000000001
2022,Mayo,El Salvador,Tubos Sin Costura,0.0255907
2022,Mayo,El Salvador,Laminados,11.171784700000002
2022,Mayo,Guatemala,Largos,11.743003
2022,Mayo,Guatemala,Planos,6.060815
2022,Mayo,Guatemala,Tubos Sin Costura,0.03477
2022,Mayo,Guatemala,Laminados,17.838588
2022,Mayo,Honduras,Largos,6.27463628
2022,Mayo,Honduras,Planos,7.311480179999999
2022,Mayo,Honduras,Tubos Sin Costura,0.001297
2022,Mayo,Honduras,Laminados,13.587413459999999
2022,Mayo,México,Largos,196.68156915599
2022,Mayo,México,Planos,185.43049810031005
2022,Mayo,México,Tubos Sin Costura,57.260858268700005
2022,Mayo,México,Laminados,439.3729255250001
2022,Mayo,Panamá,Largos,0.10095122
2022,Mayo,Panamá,Planos,0.05480769
2022,Mayo,Panamá,Tubos Sin Costura,6e-05
2022,Mayo,Panamá,Laminados,0.15581891
2022,Mayo,Paraguay,Largos,0.1112
2022,Mayo,Paraguay,Planos,0.0
2022,Mayo,Paraguay,Tubos Sin Costura,0.0
2022,Mayo,Paraguay,Laminados,0.1112
2022,Mayo,Perú,Largos,16.51724155
2022,Mayo,Perú,Planos,0.22385259999999996
2022,Mayo,Perú,Tubos Sin Costura,0.03145361
2022,Mayo,Perú,Laminados,16.772547760000002
2022,Mayo,Uruguay,Largos,1.547143
2022,Mayo,Uruguay,Planos,0.0
2022,Mayo,Uruguay,Tubos Sin Costura,3e-05
2022,Mayo,Uruguay,Laminados,1.547173
2022,Mayo,Venezuela,Largos,2.67721
2022,Mayo,Venezuela,Planos,0.0
2022,Mayo,Venezuela,Tubos Sin Costura,0.0
2022,Mayo,Venezuela,Laminados,2.67721
2022,Junio,Argentina,Largos,11.919
2022,Junio,Argentina,Planos,11.379
2022,Junio,Argentina,Tubos Sin Costura,23.112
2022,Junio,Argentina,Laminados,46.41
2022,Junio,Bolivia,Largos,0.0
2022,Junio,Bolivia,Planos,0.0
2022,Junio,Bolivia,Tubos Sin Costura,0.0
2022,Junio,Bolivia,Laminados,0.0
2022,Junio,Brasil,Largos,154.642
2022,Junio,Brasil,Planos,175.899
2022,Junio,Brasil,Tubos Sin Costura,0.0
2022,Junio,Brasil,Laminados,330.541
2022,Junio,Chile,Largos,13.890398609999998
2022,Junio,Chile,Planos,3.8477925
2022,Junio,Chile,Tubos Sin Costura,0.41465715
2022,Junio,Chile,Laminados,18.15284826
2022,Junio,Colombia,Largos,0.9815877000000001
2022,Junio,Colombia,Planos,3.5176528
2022,Junio,Colombia,Tubos Sin Costura,2.3454965299999997
2022,Junio,Colombia,Laminados,6.844737029999999
2022,Junio,Costa Rica,Largos,0.0
2022,Junio,Costa Rica,Planos,0.0
2022,Junio,Costa Rica,Tubos Sin Costura,0.0
2022,Junio,Costa Rica,Laminados,0.0
2022,Junio,Ecuador,Largos,0.44476560000000004
2022,Junio,Ecuador,Planos,0.3866154
2022,Junio,Ecuador,Tubos Sin Costura,0.09112470000000002
2022,Junio,Ecuador,Laminados,0.9225057000000001
2022,Junio,El Salvador,Largos,8.755129199999999
2022,Junio,El Salvador,Planos,7.941256800000001
2022,Junio,El Salvador,Tubos Sin Costura,0.0087888
2022,Junio,El Salvador,Laminados,16.7051748
2022,Junio,Guatemala,Largos,14.713754
2022,Junio,Guatemala,Planos,5.254939
2022,Junio,Guatemala,Tubos Sin Costura,0.211009
2022,Junio,Guatemala,Laminados,20.179702000000002
2022,Junio,Honduras,Largos,4.331423430000001
2022,Junio,Honduras,Planos,3.50490452
2022,Junio,Honduras,Tubos Sin Costura,0.0002
2022,Junio,Honduras,Laminados,7.836527950000002
2022,Junio,México,Largos,157.09854709268
2022,Junio,México,Planos,249.68682647748994
2022,Junio,México,Tubos Sin Costura,58.8327195534
2022,Junio,México,Laminados,465.61809312356996
2022,Junio,Panamá,Largos,0.06106397
2022,Junio,Panamá,Planos,0.10152694
2022,Junio,Panamá,Tubos Sin Costura,0.0
2022,Junio,Panamá,Laminados,0.16259091
2022,Junio,Paraguay,Largos,0.421506
2022,Junio,Paraguay,Planos,0.08233
2022,Junio,Paraguay,Tubos Sin Costura,9.8e-07
2022,Junio,Paraguay,Laminados,0.50383698
2022,Junio,Perú,Largos,20.623366160000003
2022,Junio,Perú,Planos,0.08294848999999999
2022,Junio,Perú,Tubos Sin Costura,3.076665779999999
2022,Junio,Perú,Laminados,23.782980430000002
2022,Junio,Uruguay,Largos,1.192832
2022,Junio,Uruguay,Planos,0.00624
2022,Junio,Uruguay,Tubos Sin Costura,2e-06
2022,Junio,Uruguay,Laminados,1.199074
2022,Junio,Venezuela,Largos,0.0
2022,Junio,Venezuela,Planos,0.0
2022,Junio,Venezuela,Tubos Sin Costura,0.0
2022,Junio,Venezuela,Laminados,0.0
2022,Julio,Argentina,Largos,11.046
2022,Julio,Argentina,Planos,6.998
2022,Julio,Argentina,Tubos Sin Costura,27.983
2022,Julio,Argentina,Laminados,46.027
2022,Julio,Bolivia,Largos,0.00038284
2022,Julio,Bolivia,Planos,0.0
2022,Julio,Bolivia,Tubos Sin Costura,0.0
2022,Julio,Bolivia,Laminados,0.00038284
2022,Julio,Brasil,Largos,110.96
2022,Julio,Brasil,Planos,199.159
2022,Julio,Brasil,Tubos Sin Costura,0.0
2022,Julio,Brasil,Laminados,310.11899999999997
2022,Julio,Chile,Largos,23.695159359999998
2022,Julio,Chile,Planos,1.00912546
2022,Julio,Chile,Tubos Sin Costura,0.4503405
2022,Julio,Chile,Laminados,25.154625319999997
2022,Julio,Colombia,Largos,0.31163704000000003
2022,Julio,Colombia,Planos,2.7477012
2022,Julio,Colombia,Tubos Sin Costura,0.9725567100000001
2022,Julio,Colombia,Laminados,4.03189495
2022,Julio,Costa Rica,Largos,3.772965660000001
2022,Julio,Costa Rica,Planos,4.127066779999997
2022,Julio,Costa Rica,Tubos Sin Costura,0.01284719
2022,Julio,Costa Rica,Laminados,7.912879629999998
2022,Julio,Ecuador,Largos,0.7511533999999996
2022,Julio,Ecuador,Planos,0.28050280000000005
2022,Julio,Ecuador,Tubos Sin Costura,0.00018209999999999998
2022,Julio,Ecuador,Laminados,1.0318382999999995
2022,Julio,El Salvador,Largos,4.6857126000000004
2022,Julio,El Salvador,Planos,4.190533299999999
2022,Julio,El Salvador,Tubos Sin Costura,0.005105
2022,Julio,El Salvador,Laminados,8.881350900000001
2022,Julio,Guatemala,Largos,11.603526
2022,Julio,Guatemala,Planos,4.238666
2022,Julio,Guatemala,Tubos Sin Costura,0.130712
2022,Julio,Guatemala,Laminados,15.972904000000002
2022,Julio,Honduras,Largos,3.6991660900000003
2022,Julio,Honduras,Planos,5.97837181
2022,Julio,Honduras,Tubos Sin Costura,0.02775201
2022,Julio,Honduras,Laminados,9.705289910000001
2022,Julio,México,Largos,163.21007012797
2022,Julio,México,Planos,207.99852812506998
2022,Julio,México,Tubos Sin Costura,57.67712590939
2022,Julio,México,Laminados,428.88572416243
2022,Julio,Panamá,Largos,0.08673064
2022,Julio,Panamá,Planos,0.019084
2022,Julio,Panamá,Tubos Sin Costura,0.0
2022,Julio,Panamá,Laminados,0.10581464
2022,Julio,Paraguay,Largos,0.2158
2022,Julio,Paraguay,Planos,0.0
2022,Julio,Paraguay,Tubos Sin Costura,0.0
2022,Julio,Paraguay,Laminados,0.2158
2022,Julio,Perú,Largos,15.566961950000003
2022,Julio,Perú,Planos,0.11632539000000003
2022,Julio,Perú,Tubos Sin Costura,0.04603584999999999
2022,Julio,Perú,Laminados,15.729323190000002
2022,Julio,Uruguay,Largos,1.115815
2022,Julio,Uruguay,Planos,0.009136
2022,Julio,Uruguay,Tubos Sin Costura,0.000669
2022,Julio,Uruguay,Laminados,1.12562
2022,Julio,Venezuela,Largos,0.0
2022,Julio,Venezuela,Planos,0.0
2022,Julio,Venezuela,Tubos Sin Costura,0.0
2022,Julio,Venezuela,Laminados,0.0
2022,Agosto,Argentina,Largos,11.882
2022,Agosto,Argentina,Planos,5.701
2022,Agosto,Argentina,Tubos Sin Costura,27.269
2022,Agosto,Argentina,Laminados,44.852
2022,Agosto,Bolivia,Largos,2e-06
2022,Agosto,Bolivia,Planos,0.0
2022,Agosto,Bolivia,Tubos Sin Costura,0.0
2022,Agosto,Bolivia,Laminados,2e-06
2022,Agosto,Brasil,Largos,131.273
2022,Agosto,Brasil,Planos,191.1
2022,Agosto,Brasil,Tubos Sin Costura,0.0
2022,Agosto,Brasil,Laminados,322.373
2022,Agosto,Chile,Largos,29.5224035
2022,Agosto,Chile,Planos,3.3550558800000005
2022,Agosto,Chile,Tubos Sin Costura,0.6232543300000002
2022,Agosto,Chile,Laminados,33.50071371
2022,Agosto,Colombia,Largos,0.46502907000000004
2022,Agosto,Colombia,Planos,21.789337340000003
2022,Agosto,Colombia,Tubos Sin Costura,20.819895649999992
2022,Agosto,Colombia,Laminados,43.074262059999995
2022,Agosto,Costa Rica,Largos,10.415414100000005
2022,Agosto,Costa Rica,Planos,2.7114559900000006
2022,Agosto,Costa Rica,Tubos Sin Costura,0.01254642
2022,Agosto,Costa Rica,Laminados,13.139416510000006
2022,Agosto,Ecuador,Largos,0.4009114999999999
2022,Agosto,Ecuador,Planos,0.3304528
2022,Agosto,Ecuador,Tubos Sin Costura,0.1276558
2022,Agosto,Ecuador,Laminados,0.8590200999999998
2022,Agosto,El Salvador,Largos,5.170874799999999
2022,Agosto,El Salvador,Planos,3.2733079000000007
2022,Agosto,El Salvador,Tubos Sin Costura,0.0141372
2022,Agosto,El Salvador,Laminados,8.4583199
2022,Agosto,Guatemala,Largos,9.064984
2022,Agosto,Guatemala,Planos,4.116039
2022,Agosto,Guatemala,Tubos Sin Costura,0.103172
2022,Agosto,Guatemala,Laminados,13.284195
2022,Agosto,Honduras,Largos,3.1597103300000002
2022,Agosto,Honduras,Planos,3.0303809
2022,Agosto,Honduras,Tubos Sin Costura,0.0
2022,Agosto,Honduras,Laminados,6.19009123
2022,Agosto,México,Largos,168.40762013619
2022,Agosto,México,Planos,206.06491459537
2022,Agosto,México,Tubos Sin Costura,79.84516980965
2022,Agosto,México,Laminados,454.31770454121
2022,Agosto,Panamá,Largos,0.08824635
2022,Agosto,Panamá,Planos,0.06175709
2022,Agosto,Panamá,Tubos Sin Costura,0.0
2022,Agosto,Panamá,Laminados,0.15000344
2022,Agosto,Paraguay,Largos,0.778458
2022,Agosto,Paraguay,Planos,0.0
2022,Agosto,Paraguay,Tubos Sin Costura,0.0
2022,Agosto,Paraguay,Laminados,0.778458
2022,Agosto,Perú,Largos,16.18242923
2022,Agosto,Perú,Planos,0.44225170999999996
2022,Agosto,Perú,Tubos Sin Costura,0.17309845
2022,Agosto,Perú,Laminados,16.797779390000002
2022,Agosto,Uruguay,Largos,0.326665
2022,Agosto,Uruguay,Planos,0.006309
2022,Agosto,Uruguay,Tubos Sin Costura,0.0
2022,Agosto,Uruguay,Laminados,0.332974
2022,Agosto,Venezuela,Largos,0.0
2022,Agosto,Venezuela,Planos,0.0
2022,Agosto,Venezuela,Tubos Sin Costura,0.0
2022,Agosto,Venezuela,Laminados,0.0
2022,Septiembre,Argentina,Largos,8.019
2022,Septiembre,Argentina,Planos,5.357
2022,Septiembre,Argentina,Tubos Sin Costura,35.333
2022,Septiembre,Argentina,Laminados,48.709
2022,Septiembre,Bolivia,Largos,0.0
2022,Septiembre,Bolivia,Planos,0.0
2022,Septiembre,Bolivia,Tubos Sin Costura,0.0
2022,Septiembre,Bolivia,Laminados,0.0
2022,Septiembre,Brasil,Largos,130.136
2022,Septiembre,Brasil,Planos,168.523
2022,Septiembre,Brasil,Tubos Sin Costura,0.0
2022,Septiembre,Brasil,Laminados,298.659
2022,Septiembre,Chile,Largos,19.78467829
2022,Septiembre,Chile,Planos,2.496956
2022,Septiembre,Chile,Tubos Sin Costura,0.2465954
2022,Septiembre,Chile,Laminados,22.52822969
2022,Septiembre,Colombia,Largos,1.01975286
2022,Septiembre,Colombia,Planos,3.33327
2022,Septiembre,Colombia,Tubos Sin Costura,1.91949
2022,Septiembre,Colombia,Laminados,6.27251286
2022,Septiembre,Costa Rica,Largos,21.760788449999943
2022,Septiembre,Costa Rica,Planos,2.4020432599999983
2022,Septiembre,Costa Rica,Tubos Sin Costura,0.02886335
2022,Septiembre,Costa Rica,Laminados,24.191695059999944
2022,Septiembre,Ecuador,Largos,0.6221663999999998
2022,Septiembre,Ecuador,Planos,0.114423
2022,Septiembre,Ecuador,Tubos Sin Costura,0.6820214999999998
2022,Septiembre,Ecuador,Laminados,1.4186108999999996
2022,Septiembre,El Salvador,Largos,4.29147
2022,Septiembre,El Salvador,Planos,2.8427569
2022,Septiembre,El Salvador,Tubos Sin Costura,0.0065285
2022,Septiembre,El Salvador,Laminados,7.1407554
2022,Septiembre,Guatemala,Largos,9.678832
2022,Septiembre,Guatemala,Planos,6.577445
2022,Septiembre,Guatemala,Tubos Sin Costura,0.126061
2022,Septiembre,Guatemala,Laminados,16.382338
2022,Septiembre,Honduras,Largos,3.6164910899999994
2022,Septiembre,Honduras,Planos,3.1552583600000004
2022,Septiembre,Honduras,Tubos Sin Costura,0.0001255
2022,Septiembre,Honduras,Laminados,6.77187495
2022,Septiembre,México,Largos,124.12428457261
2022,Septiembre,México,Planos,163.57550584922998
2022,Septiembre,México,Tubos Sin Costura,63.59666132412001
2022,Septiembre,México,Laminados,351.29645174596
2022,Septiembre,Panamá,Largos,0.047520150000000004
2022,Septiembre,Panamá,Planos,0.09184626
2022,Septiembre,Panamá,Tubos Sin Costura,0.02816
2022,Septiembre,Panamá,Laminados,0.16752641
2022,Septiembre,Paraguay,Largos,0.308
2022,Septiembre,Paraguay,Planos,0.0
2022,Septiembre,Paraguay,Tubos Sin Costura,0.0
